ID,KA,K23,K32,K24,K40,K20,VC,ALAG1
953,2.816621138,0.631,0.396,0.03454742639,0.013,0.1499946157,577.6250857,0.5
954,21.40852544,0.631,0.396,0.08078807506,0.013,0.2494679932,481.931821,0.5
955,1.538609169,0.631,0.396,0.01696756874,0.013,0.1451296138,360.689298,0.5
956,2.451972714,0.631,0.396,0.001162316844,0.013,0.118472246,401.8996167,0.5
957,1.386228248,0.631,0.396,0.03020006932,0.013,0.1032211525,316.8938229,0.5
958,7.2198498,0.631,0.396,0.01041145679,0.013,0.1237783377,214.1974408,0.5
959,5.071408553,0.631,0.396,0.110081953,0.013,0.09117754687,404.6274593,0.5
960,6.874867599,0.631,0.396,0.0043400417,0.013,0.1044353612,227.2043029,0.5
961,91.24021196,0.631,0.396,0.02828234526,0.013,0.2819293421,367.5542824,0.5
962,1.387778546,0.631,0.396,0.09188950702,0.013,0.09444668092,352.6525886,0.5
963,4.189532478,0.631,0.396,0.07678549136,0.013,0.1819467006,406.1833967,0.5
964,23.05048101,0.631,0.396,0.008779715877,0.013,0.127047127,508.7674709,0.5
965,1.543865221,0.631,0.396,0.001566912463,0.013,0.1633970621,511.092375,0.5
966,76.78467239,0.631,0.396,0.007529931671,0.013,0.1562018248,283.6743872,0.5
967,0.3228345116,0.631,0.396,0.005794502687,0.013,0.1577805837,271.338314,0.5
968,13.29221685,0.631,0.396,0.1202403597,0.013,0.0883624724,279.8687139,0.5
969,2.264597988,0.631,0.396,0.0422298405,0.013,0.07242117006,375.3193839,0.5
970,4.681382121,0.631,0.396,0.03143296777,0.013,0.1723985858,263.1002562,0.5
971,16.51838291,0.631,0.396,0.00291851964,0.013,0.1801705424,348.811793,0.5
972,8.165932329,0.631,0.396,0.01568309131,0.013,0.2108860618,293.5266476,0.5
973,14.8129022,0.631,0.396,0.02195440672,0.013,0.1051111228,305.9108884,0.5
974,15.49026298,0.631,0.396,0.05811907268,0.013,0.1880405503,423.6016297,0.5
975,0.1497312284,0.631,0.396,0.01849635476,0.013,0.1871256417,403.9367229,0.5
976,5.691741623,0.631,0.396,0.03022623966,0.013,0.0898340495,397.5623947,0.5
977,12.08484641,0.631,0.396,0.01119989777,0.013,0.1646202087,463.1367141,0.5
978,7.030063514,0.631,0.396,0.1355865793,0.013,0.173226021,392.0453564,0.5
979,36.56105545,0.631,0.396,0.0004834442108,0.013,0.1032186835,390.8251025,0.5
980,1.934984724,0.631,0.396,0.09070062823,0.013,0.0806049854,364.9114511,0.5
981,0.9902660414,0.631,0.396,0.03013467681,0.013,0.3239931637,390.0455843,0.5
982,17.69380156,0.631,0.396,0.01095218826,0.013,0.09683549673,454.4897437,0.5
983,164.7691485,0.631,0.396,0.03299763391,0.013,0.09215904944,412.3979418,0.5
984,5.896418002,0.631,0.396,0.01165891961,0.013,0.08243274777,346.6775415,0.5
985,4.0168377,0.631,0.396,0.02975096533,0.013,0.1096726202,392.0899156,0.5
986,5.442802729,0.631,0.396,0.06933928156,0.013,0.1336385144,290.1741494,0.5
987,87.90188032,0.631,0.396,0.1629382243,0.013,0.1449752255,308.3660104,0.5
988,99.35503872,0.631,0.396,0.002486014014,0.013,0.1290945577,281.2544569,0.5
989,11.5932116,0.631,0.396,0.02268362185,0.013,0.1680059187,402.4869594,0.5
990,5.753527337,0.631,0.396,0.0002241994349,0.013,0.1295404252,256.1074018,0.5
991,19.64727983,0.631,0.396,0.009858631761,0.013,0.07403281685,442.5585104,0.5
992,34.30102413,0.631,0.396,0.00775818033,0.013,0.1321930429,296.9317304,0.5
993,0.7935002415,0.631,0.396,0.01935389528,0.013,0.1970486891,471.4451963,0.5
994,22.43488021,0.631,0.396,0.0005736527069,0.013,0.1879892329,348.1535326,0.5
995,2.759132223,0.631,0.396,0.004022200145,0.013,0.07956344013,338.100893,0.5
996,2.050175814,0.631,0.396,0.01717339577,0.013,0.2880711778,591.6655606,0.5
997,4.341420839,0.631,0.396,0.06468336356,0.013,0.1462210067,411.7793456,0.5
998,6.388917823,0.631,0.396,0.01101428686,0.013,0.1267593239,320.289826,0.5
999,7.446984666,0.631,0.396,0.01827986676,0.013,0.2101261023,515.3465693,0.5
1000,3.599484358,0.631,0.396,0.003183598041,0.013,0.07414378206,512.7520531,0.5
